3.019951720402019043e+12 5.163925879669887169e+44
3.024488935047120605e+12 5.172592717103097465e+44
3.029032966462370117e+12 5.181274100459947856e+44
3.033583824889371094e+12 5.189970054153313914e+44
3.038141520585115234e+12 5.198680602637384742e+44
3.042706063822002930e+12 5.207405770407050530e+44
3.047277464887870117e+12 5.216145581998653644e+44
3.051855734086006836e+12 5.224900061989374609e+44
3.056440881735184570e+12 5.233669234997986354e+44
3.061032918169677734e+12 5.242453125684236240e+44
3.065631853739286133e+12 5.251251758749604270e+44
3.070237698809359863e+12 5.260065158936681940e+44
3.074850463760822754e+12 5.268893351029848054e+44
3.079470158990193848e+12 5.277736359855075412e+44
3.084096794909613281e+12 5.286594210279746205e+44
3.088730381946862793e+12 5.295466927213324659e+44
3.093370930545392578e+12 5.304354535606733519e+44
3.098018451164342285e+12 5.313257060453120965e+44
3.102672954278566406e+12 5.322174526787231551e+44
3.107334450378655762e+12 5.331106959686178676e+44
3.112002949970963867e+12 5.340054384268811546e+44
3.116678463577627441e+12 5.349016825696489243e+44
3.121361001736593262e+12 5.357994309172448474e+44
3.126050575001639648e+12 5.366986859942576847e+44
3.130747193942400879e+12 5.375994503294783792e+44
3.135450869144392090e+12 5.385017264559680343e+44
3.140161611209031250e+12 5.394055169110395328e+44
3.144879430753665039e+12 5.403108242362374920e+44
3.149604338411591309e+12 5.412176509774075885e+44
3.154336344832082520e+12 5.421259996846327795e+44
3.159075460680412109e+12 5.430358729123115010e+44
3.163821696637876953e+12 5.439624084569863252e+44
3.168575063401821289e+12 5.449219925709459282e+44
3.173335571685660645e+12 5.458832694520201607e+44
3.178103232218908203e+12 5.468462420863484954e+44
3.182878055747195801e+12 5.478109134653378101e+44
3.187660053032299805e+12 5.487772865856993872e+44
3.192449234852166016e+12 5.497453644494035162e+44
3.197245612000932617e+12 5.507151500637254459e+44
3.202049195288954590e+12 5.516866464412362731e+44
3.206859995542829590e+12 5.526598565998486575e+44
3.211678023605420898e+12 5.536347835627718989e+44
3.216503290335881348e+12 5.546114303585482240e+44
3.221335806609680176e+12 5.555898000210899445e+44
3.226175583318624512e+12 5.565698955896339799e+44
3.231022631370887207e+12 5.575517201087784610e+44
3.235876961691028809e+12 5.585352766285201256e+44
3.240738585220021973e+12 5.595205682042083662e+44
3.245607512915279297e+12 5.605075978965825462e+44
3.250483755750674805e+12 5.614963687718088416e+44
3.255367324716569824e+12 5.624868839014349219e+44
3.260258230819837891e+12 5.634791463624357440e+44
3.265156485083889160e+12 5.644731592372053923e+44
3.270062098548695801e+12 5.654689256136028719e+44
3.274975082270816895e+12 5.664664485849068696e+44
3.279895447323422363e+12 5.674657312498525950e+44
3.284823204796318359e+12 5.684667767126696516e+44
3.289758365795974121e+12 5.694695880830357675e+44
3.294700941445543457e+12 5.704741684761141910e+44
3.299650942884893066e+12 5.714805210125917202e+44
3.304608381270625977e+12 5.724886488186320377e+44
3.309573267776105957e+12 5.734985550259230098e+44
3.314545613591485840e+12 5.747711168080973955e+44
3.319525429923729004e+12 5.761871440143227329e+44
3.324512727996637207e+12 5.776066597971138642e+44
3.329507519050874512e+12 5.790296727510654038e+44
3.334509814343993164e+12 5.804561914919175665e+44
3.339519625150459473e+12 5.818862246566649477e+44
3.344536962761677734e+12 5.833197809035809261e+44
3.349561838486017090e+12 5.847568689122406391e+44
3.354594263648836914e+12 5.861974973836315070e+44
3.359634249592511230e+12 5.876416750401674139e+44
3.364681807676455078e+12 5.890894106257606476e+44
3.369736949277150391e+12 5.905407129058365567e+44
3.374799685788171387e+12 5.919955906674439941e+44
