3.019951720402019043e+12 9.505022122435942411e-02
3.024488935047120605e+12 9.520974807167251197e-02
3.029032966462370117e+12 9.536954265971080147e-02
3.033583824889371094e+12 9.552960543783185765e-02
3.038141520585115234e+12 9.568993685615372058e-02
3.042706063822002930e+12 9.585053736554356718e-02
3.047277464887870117e+12 9.601140741763157516e-02
3.051855734086006836e+12 9.617254746479961258e-02
3.056440881735184570e+12 9.633395796019512958e-02
3.061032918169677734e+12 9.649563935771975076e-02
3.065631853739286133e+12 9.665759211204330570e-02
3.070237698809359863e+12 9.681981667859229646e-02
3.074850463760822754e+12 9.698231351356240149e-02
3.079470158990193848e+12 9.714508307391490904e-02
3.084096794909613281e+12 9.730812581737331712e-02
3.088730381946862793e+12 9.747144220243569857e-02
3.093370930545392578e+12 9.763503268836323801e-02
3.098018451164342285e+12 9.779889773519434559e-02
3.102672954278566406e+12 9.796303780373308290e-02
3.107334450378655762e+12 9.812745335556337378e-02
3.112002949970963867e+12 9.829214485303737481e-02
3.116678463577627441e+12 9.845711275928965833e-02
3.121361001736593262e+12 9.862235753822565232e-02
3.126050575001639648e+12 9.878787965453586506e-02
3.130747193942400879e+12 9.895367957368422784e-02
3.135450869144392090e+12 9.911975776192069598e-02
3.140161611209031250e+12 9.928611468627783487e-02
3.144879430753665039e+12 9.945275081456710076e-02
3.149604338411591309e+12 9.961966661539167767e-02
3.154336344832082520e+12 9.978686255813462580e-02
3.159075460680412109e+12 9.995433911297339769e-02
3.163821696637876953e+12 1.001248826307266082e-01
3.168575063401821289e+12 1.003015092602340674e-01
3.173335571685660645e+12 1.004784474702956898e-01
3.178103232218908203e+12 1.006556978105576650e-01
3.182878055747195801e+12 1.008332608316357404e-01
3.187660053032299805e+12 1.010111370851219936e-01
3.192449234852166016e+12 1.011893271235765474e-01
3.197245612000932617e+12 1.013678315005359515e-01
3.202049195288954590e+12 1.015466507705115456e-01
3.206859995542829590e+12 1.017257854889978969e-01
3.211678023605420898e+12 1.019052362124644590e-01
3.216503290335881348e+12 1.020850034983623172e-01
3.221335806609680176e+12 1.022650879051310302e-01
3.226175583318624512e+12 1.024454899921901918e-01
3.231022631370887207e+12 1.026262103199462317e-01
3.235876961691028809e+12 1.028072494497992706e-01
3.240738585220021973e+12 1.029886079441346969e-01
3.245607512915279297e+12 1.031702863663299663e-01
3.250483755750674805e+12 1.033522852807614717e-01
3.255367324716569824e+12 1.035346052527961053e-01
3.260258230819837891e+12 1.037172468487997656e-01
3.265156485083889160e+12 1.039002106361358452e-01
3.270062098548695801e+12 1.040834971831735983e-01
3.274975082270816895e+12 1.042671070592798843e-01
3.279895447323422363e+12 1.044510408348259256e-01
3.284823204796318359e+12 1.046352990811942607e-01
3.289758365795974121e+12 1.048198823707702371e-01
3.294700941445543457e+12 1.050047912769489361e-01
3.299650942884893066e+12 1.051900263741420705e-01
3.304608381270625977e+12 1.053755882377695324e-01
3.309573267776105957e+12 1.055614774442679704e-01
3.314545613591485840e+12 1.057957125625401812e-01
3.319525429923729004e+12 1.060563547606424434e-01
3.324512727996637207e+12 1.063176390864244286e-01
3.329507519050874512e+12 1.065795671218571633e-01
3.334509814343993164e+12 1.068421404528038937e-01
3.339519625150459473e+12 1.071053606690400284e-01
3.344536962761677734e+12 1.073692293642577039e-01
3.349561838486017090e+12 1.076337481360699622e-01
3.354594263648836914e+12 1.078989185860311228e-01
3.359634249592511230e+12 1.081647423196393787e-01
3.364681807676455078e+12 1.084312209463500487e-01
3.369736949277150391e+12 1.086983560795782844e-01
3.374799685788171387e+12 1.089661493367193451e-01
3.379870028620209473e+12 1.092346023391532750e-01
3.384947989201100098e+12 1.095037167122491911e-01
3.390033578975848633e+12 1.097734940853858920e-01
3.395126809406653809e+12 1.100439360919564097e-01
3.400227691972937500e+12 1.103150443693724503e-01
3.405336238171366699e+12 1.105868205590851000e-01
3.410452459515881836e+12 1.108592663065894046e-01
3.415576367537721680e+12 1.111323832614288937e-01
3.420707973785450684e+12 1.114061730772163555e-01
3.425847289824982422e+12 1.116806374116385558e-01
3.430994327239609375e+12 1.119557779264606784e-01
3.436149097630024414e+12 1.122315962875474055e-01
3.441311612614351074e+12 1.125080941648674698e-01
3.446481883828167969e+12 1.127852732324983315e-01
3.451659922924535156e+12 1.130631351686472580e-01
3.456845741574019043e+12 1.133416816556560430e-01
3.462039351464722656e+12 1.136209143800055443e-01
3.467240764302306641e+12 1.139008350323371666e-01
3.472449991810020020e+12 1.141788535455065257e-01
3.477667045728725098e+12 1.144574853091502309e-01
3.482891937816922363e+12 1.147367970205890042e-01
3.488124679850780273e+12 1.150167903391060287e-01
3.493365283624158203e+12 1.152974669280336928e-01
3.498613760948636230e+12 1.155788284547633604e-01
3.503870123653539551e+12 1.158608765907554600e-01
3.509134383585965820e+12 1.161436130115491849e-01
3.514406552610812500e+12 1.164270393967726108e-01
3.519686642610802246e+12 1.167111574301526733e-01
3.524974665486510742e+12 1.169959687995250353e-01
3.530270633156394043e+12 1.172814751968442315e-01
3.535574557556812988e+12 1.175676783181937440e-01
3.540886450642063965e+12 1.178545798637959524e-01
3.546206324384401855e+12 1.181421815380203910e-01
3.551534190774069336e+12 1.184304850494016376e-01
3.556870061819323242e+12 1.187194921106377310e-01
3.562213949546462891e+12 1.190092044386082265e-01
3.567565865999854004e+12 1.192996237543823834e-01
3.572925823241959473e+12 1.195907517832293931e-01
3.578293833353365234e+12 1.198825902546286210e-01
3.583669908432805664e+12 1.201751409022799449e-01
3.589054060597193848e+12 1.204684054641139423e-01
3.594446301981647461e+12 1.207623856823023534e-01
3.599846644739514648e+12 1.210570833032683091e-01
3.605255101042404297e+12 1.213525000776967538e-01
3.610671683080212402e+12 1.216486377605448810e-01
3.616096403061147461e+12 1.219454981110524860e-01
3.621529273211761230e+12 1.222430828927524582e-01
3.626970305776975098e+12 1.225413938734812441e-01
3.632419513020105469e+12 1.228372451410553595e-01
3.637876907222895508e+12 1.231263768520046015e-01
3.643342500685538574e+12 1.234161891150631213e-01
3.648816305726710449e+12 1.237066835320980440e-01
3.654298334683591797e+12 1.239978617087530294e-01
3.659788599911901367e+12 1.242897252544429565e-01
3.665287113785919434e+12 1.245822757823790428e-01
3.670793888698518555e+12 1.248755149095615025e-01
3.676308937061190918e+12 1.251694442568047627e-01
3.681832271304074219e+12 1.254640654487301221e-01
3.687363903875982910e+12 1.257593801137910916e-01
3.692903847244434570e+12 1.260553898842659282e-01
3.698452113895676758e+12 1.263520963962831978e-01
3.704008716334718750e+12 1.266495012898163630e-01
3.709573667085354980e+12 1.269476062086989654e-01
3.715146978690198242e+12 1.272464128006400852e-01
3.720728663710703613e+12 1.275459227172187349e-01
3.726318734727199707e+12 1.278461376139097549e-01
3.731917204338915527e+12 1.281470591500762368e-01
3.737524085164009766e+12 1.284486889889954742e-01
3.743139389839598633e+12 1.287510287978512746e-01
3.748763131021783691e+12 1.290540802477600502e-01
3.754395321385682617e+12 1.293578450137633229e-01
3.760035973625455566e+12 1.296623247748536212e-01
3.765685100454334473e+12 1.299675212139691505e-01
3.771342714604651855e+12 1.302734360180093642e-01
3.777008828827869629e+12 1.305800708778507291e-01
3.782683455894607422e+12 1.308874274883410627e-01
3.788366608594672363e+12 1.311955075483260680e-01
3.794058299737085938e+12 1.315043127606416173e-01
3.799758542150115234e+12 1.318138448321402034e-01
3.805467348681299316e+12 1.321141758776825659e-01
